Player,Year,player_efficiency,WS/48,OBPM,2P,BPM,FT,MP,G,PTS,DBPM,2PA,PER
Desmond Mason,7.0,12.37905405405405,0.040999999999999946,-2.0,230.0,-2.599999999999996,114.0,1702.0,59.0,574.0,-0.600000000000001,477.0,12.299999999999981
Desmond Mason,8.0,7.462156015037594,-0.012000000000000002,-5.0,124.0,-4.9,46.0,1064.0,39.0,294.0,0.10000000000000002,282.0,7.099999999999998
Desmond Mason,9.0,6.45106060606061,-0.006999999999999999,-5.8,5.0,-6.5,3.0,66.0,5.0,13.0,-0.6,12.0,6.2
Luol Deng,0.0,14.073522549609141,0.086,-1.2,249.0,0.6,120.0,1663.0,61.0,711.0,1.8,528.0,14.2
Luol Deng,1.0,15.776794162826427,0.12,-0.8,421.0,0.9,207.0,2604.0,78.0,1112.0,1.7,876.0,15.8
Luol Deng,2.0,18.82174763920547,0.17600000000000002,0.8,629.0,2.7,279.0,3071.0,82.0,1540.0,1.9,1211.0,18.7
Luol Deng,3.0,17.635980733082704,0.098,0.2,421.0,0.1,204.0,2128.0,63.0,1070.0,-0.1,874.0,17.0
Luol Deng,4.0,15.117835435435431,0.085,-1.1,257.0,-0.8,152.0,1665.0,49.0,690.0,0.3,571.0,14.7
Luol Deng,5.0,16.421698227084125,0.106,-0.6,441.0,0.2,252.0,2651.0,70.0,1230.0,0.7,931.0,16.1
Luol Deng,6.0,15.589517768079805,0.149,1.2,416.0,2.2,253.0,3208.0,82.0,1430.0,1.0,822.0,15.5
Luol Deng,7.0,13.589998121183653,0.132,0.5,232.0,2.1,127.0,2129.0,54.0,828.0,1.6,540.0,14.1
Luol Deng,8.0,15.085667929727869,0.105,0.6,391.0,1.1,230.0,2903.0,75.0,1237.0,0.4,860.0,15.1
Luol Deng,9.0,15.448522367826481,0.10233333333333333,0.4,209.33333333333331,0.3333333333333333,141.33333333333334,1475.333333333333,42.0,674.0,-0.10000000000000003,447.33333333333326,15.4
Luol Deng,10.0,15.13534820322181,0.106,1.1,291.0,0.5,191.0,2421.0,72.0,1007.0,-0.6,567.0,15.5
Luol Deng,11.0,15.160134502923976,0.128,1.3,251.0,1.9,145.0,2394.0,74.0,911.0,0.6,489.0,15.0
Luol Deng,12.0,11.309241588156125,0.029,-2.3,113.0,-2.5,46.0,1486.0,56.0,425.0,-0.2,259.0,10.1
Tyson Chandler,0.0,12.913981281497474,0.062,-3.6,151.0,-2.0,134.0,1389.0,71.0,436.0,1.5,304.0,13.0
Tyson Chandler,1.0,15.659749315818276,0.102,-1.5,257.0,-0.3,177.0,1827.0,75.0,691.0,1.2,484.0,15.8
Tyson Chandler,2.0,13.992516624040926,0.116,-3.9,67.0,-2.1,79.0,782.0,35.0,213.0,1.7,157.0,14.2
Tyson Chandler,3.0,16.526380995888537,0.183,-1.8,207.0,3.1,226.0,2189.0,80.0,640.0,4.9,417.0,16.4
Tyson Chandler,4.0,12.200114568599716,0.12300000000000015,-2.0,160.0,2.200000000000001,97.0,2121.0,79.0,417.0,4.199999999999997,282.0,12.200000000000005
Tyson Chandler,5.0,16.131404356435638,0.15,-0.3,292.0,2.5,106.0,2525.0,73.0,690.0,2.8,467.0,17.0
Tyson Chandler,6.0,17.17363097376931,0.172,0.5,377.0,2.4,175.0,2783.0,79.0,929.0,1.9,604.0,17.5
Tyson Chandler,7.0,12.939738408304493,0.114,-1.8,160.0,-0.9,77.0,1445.0,45.0,397.0,0.9,283.0,13.4
Tyson Chandler,8.0,12.538561478933795,0.12,-3.2,109.0,-1.6,115.0,1163.0,51.0,333.0,1.6,190.0,12.5
Tyson Chandler,9.0,18.64924866440019,0.218,0.5,266.0,2.2,216.0,2059.0,74.0,748.0,1.7,407.0,18.4
Tyson Chandler,10.0,18.622209121785538,0.22,1.4,241.0,4.1,217.0,2061.0,62.0,699.0,2.8,353.0,18.7
Tyson Chandler,11.0,18.19901155268023,0.207,1.7,255.0,3.5,179.0,2164.0,66.0,689.0,1.8,400.0,18.9
Tyson Chandler,12.0,15.96367689530686,0.14300000000000002,-0.6,191.0,1.3,98.0,1662.0,55.0,480.0,1.8,321.0,16.4
Tyson Chandler,13.0,20.43594225721785,0.21600000000000005,1.9,293.0,4.2,185.0,2286.0,75.0,771.0,2.3,440.0,20.1
Tyson Chandler,14.0,15.688739802224966,0.11200000000000004,-1.9,183.0,-0.5,106.0,1618.0,66.0,472.0,1.3000000000000005,313.0,14.699999999999996
Tyson Chandler,15.0,18.094587827426814,0.149,-0.7,153.0,-0.4,91.0,1298.0,47.0,397.0,0.3,228.0,16.6
Michael Stewart,0.0,13.26779784213515,0.08099999999999999,-3.8,155.0,0.20000000000000007,65.0,1761.0,81.0,375.0,3.9,323.0,12.900000000000004
Michael Stewart,1.0,8.512269035532995,0.07900000000000022,-3.600000000000012,22.0,-3.3999999999999884,17.0,394.0,42.0,61.0,0.1999999999999999,53.0,8.799999999999972
Michael Stewart,2.0,5.378089974293057,0.03000000000000002,-5.900000000000002,20.0,-5.799999999999998,18.0,389.0,42.0,58.0,0.10000000000000003,53.0,5.400000000000002
Michael Stewart,3.0,8.481707317073164,0.036000000000000004,-4.2,11.0,-6.0,11.0,123.0,26.0,33.0,-1.8,34.0,8.7
Michael Stewart,4.0,8.443967741935483,0.058,-4.2,8.0,-3.6,6.0,93.0,11.0,22.0,0.6,23.0,8.6
Michael Stewart,5.0,6.028908366533865,0.014,-6.2,14.0,-6.2,8.0,251.0,47.0,36.0,0.0,37.0,5.9
Michael Stewart,6.0,4.436176870748295,0.055999999999999994,-6.333333333333332,3.333333333333333,-6.466666666666668,2.0,98.0,16.666666666666668,8.666666666666666,-0.09999999999999996,8.0,4.166666666666667
Michael Stewart,7.0,10.589455172413793,0.07699999999999999,-1.8000000000000005,11.0,-0.8000000000000002,3.0,145.0,12.0,25.0,1.0,21.0,10.599999999999998
Ryan Gomes,0.0,13.787921511627912,0.108,-1.1,170.0,-1.9,112.0,1376.0,61.0,461.0,-0.8,346.0,14.0
Ryan Gomes,1.0,13.386753846153846,0.08899999999999998,-0.6999999999999997,322.0,-1.1999999999999995,189.0,2275.0,73.0,881.0,-0.5,681.0,13.699999999999996
Ryan Gomes,2.0,15.600065735414953,0.096,0.7000000000000001,333.0,-0.29999999999999993,190.0,2434.0,82.0,1033.0,-1.0,678.0,15.7
Ryan Gomes,3.0,12.720404361132363,0.045999999999999985,-0.3,314.0,-1.3,146.0,2614.0,82.0,1092.0,-0.9000000000000001,689.0,12.5
Ryan Gomes,4.0,12.645102714932134,0.052000000000000005,-0.8,253.0,-1.7,104.0,2210.0,76.0,832.0,-0.9,533.0,12.1
Ryan Gomes,5.0,9.376818615751796,0.05700000000000014,-1.0,135.0,-1.0999999999999976,61.0,2095.0,76.0,547.0,-0.09999999999999976,294.0,9.0
Ryan Gomes,6.0,4.241315294117645,-0.02099999999999995,-5.0,27.0,-5.399999999999988,8.0,425.0,32.0,74.0,-0.3999999999999991,66.0,4.399999999999992
Ryan Gomes,7.0,0.45641176470588296,-0.039,-7.2,3.0,-9.6,0.0,34.0,5.0,6.0,-2.4,6.0,0.2
James Jones,0.0,4.195153846153846,0.010000000000000002,-6.099999999999998,1.0,-9.599999999999996,2.0,26.0,6.0,7.0,-3.5,5.0,4.900000000000002
James Jones,1.0,9.659177443609023,0.09000000000000001,-0.8000000000000002,60.0,-0.5999999999999999,53.0,1330.0,75.0,371.0,0.20000000000000004,152.0,10.5
James Jones,2.0,13.659470654627533,0.11000000000000006,0.09999999999999996,133.0,-0.3000000000000003,103.0,1772.0,75.0,699.0,-0.5,296.0,13.200000000000005
James Jones,3.0,11.21629433139535,0.077,-0.6,72.0,-1.0,71.0,1376.0,76.0,485.0,-0.4,202.0,10.8
James Jones,4.0,13.240444357366764,0.1390000000000001,2.200000000000001,52.0,1.1999999999999995,86.0,1276.0,58.0,463.0,-1.0,122.0,13.6
James Jones,5.0,8.441942857142855,0.065,-1.9,22.0,-2.9,26.0,630.0,40.0,169.0,-1.1,53.0,8.4
James Jones,6.0,8.629950298210733,0.099,-0.5,6.0,-1.5,23.0,503.0,36.0,146.0,-1.0,29.0,8.799999999999997
James Jones,7.0,10.980154293092317,0.145,1.8000000000000005,23.0,0.9000000000000002,60.0,1549.0,81.0,475.0,-0.9000000000000002,59.0,11.099999999999996
James Jones,8.0,9.290172672672668,0.12000000000000008,0.3000000000000003,11.0,-1.0,25.0,666.0,51.0,185.0,-1.2000000000000013,36.0,9.699999999999996
James Jones,9.0,8.140018099547513,0.05399999999999997,-1.4000000000000004,5.0,-3.6999999999999966,2.0,221.0,38.0,60.0,-2.2999999999999985,8.0,8.100000000000009
James Jones,10.0,15.292652542372885,0.14700000000000005,2.9000000000000026,3.0,0.0,7.0,236.0,20.0,97.0,-2.8000000000000007,14.0,15.399999999999983
James Jones,11.0,11.142765321375185,0.11,1.4,11.0,-1.4,39.0,669.0,57.0,250.0,-2.8000000000000003,26.0,11.099999999999996
James Jones,12.0,11.961652267818572,0.12000000000000005,0.29999999999999993,17.0,-1.0,21.0,463.0,48.0,178.0,-1.3000000000000005,38.0,11.599999999999996
James Jones,13.0,12.294748031496058,0.104,0.0,13.0,-1.5,13.0,381.0,48.0,132.0,-1.5,26.0,11.3
Greivis Vasquez,0.0,9.519617441860467,0.03,-2.3,70.0,-4.6,34.0,860.0,70.0,249.0,-2.2,147.0,9.4
Greivis Vasquez,1.0,13.4320123094959,0.064,-0.1,182.0,-1.6,96.0,1706.0,66.0,589.0,-1.5,388.0,14.2
Greivis Vasquez,2.0,15.744417132216014,0.067,2.0,355.0,0.10000000000000002,124.0,2685.0,78.0,1083.0,-2.0,769.0,16.3
Greivis Vasquez,3.0,14.301847105115225,0.09666666666666668,1.1333333333333335,112.0,-1.7333333333333334,63.33333333333334,1186.0,52.66666666666666,505.33333333333326,-2.866666666666668,246.0,14.133333333333328
Greivis Vasquez,4.0,12.620159718734307,0.066,1.0,163.0,-1.1,50.0,1991.0,82.0,775.0,-2.1,374.0,12.6
Greivis Vasquez,5.0,8.117749999999996,-0.033000000000000015,-3.0,27.0,-6.9,22.0,460.0,23.0,130.0,-3.9,65.0,7.4
Greivis Vasquez,6.0,5.1533589743589765,-0.006,-5.7,1.0,-7.5,2.0,39.0,3.0,7.0,-1.8,5.0,4.1
Daniel Gibson,0.0,9.096701417004047,0.098,-0.8999999999999996,46.0,-1.0,28.0,988.0,60.0,276.0,-0.10000000000000003,107.0,9.400000000000004
Daniel Gibson,1.0,11.631024929178471,0.11100000000000007,1.0,83.0,0.0,85.0,1765.0,58.0,605.0,-1.1000000000000003,197.0,11.699999999999996
Daniel Gibson,2.0,9.985808913649024,0.101,-0.3,98.0,-0.7000000000000001,66.0,1795.0,75.0,586.0,-0.4,244.0,10.1
Daniel Gibson,3.0,11.465064606741574,0.117,0.8,54.0,-0.4,34.0,1068.0,56.0,355.0,-1.2,119.0,11.3
Daniel Gibson,4.0,13.714324396782837,0.062,1.0,146.0,-1.0,134.0,1865.0,67.0,780.0,-2.0,367.0,13.2
Daniel Gibson,5.0,8.986123362445417,0.028,-1.3,32.0,-2.2,34.0,916.0,35.0,263.0,-0.8,109.0,9.2
Daniel Gibson,6.0,7.776449401523391,0.026,-1.1,28.0,-3.4,26.0,919.0,46.0,250.0,-2.3,84.0,7.7
Andrew Bogut,0.0,14.803987223168653,0.113,-0.2,323.0,1.8,122.0,2348.0,82.0,768.0,2.0,603.0,15.2
Andrew Bogut,1.0,15.20007617360496,0.085,-0.1,347.0,0.5,112.0,2258.0,66.0,809.0,0.7,624.0,15.5
Andrew Bogut,2.0,17.617014338235293,0.085,-0.5,465.0,1.2,189.0,2720.0,78.0,1119.0,1.7,903.0,17.5
Andrew Bogut,3.0,16.779008007117437,0.112,-0.9,183.0,1.7,56.0,1124.0,36.0,422.0,2.6,317.0,16.2
Andrew Bogut,4.0,20.912716464782413,0.16099999999999998,-0.8999999999999996,473.0,3.400000000000001,149.0,2229.0,69.0,1095.0,4.299999999999998,908.0,20.7
Andrew Bogut,5.0,16.34996473661297,0.11200000000000006,-2.6000000000000005,367.0,2.3999999999999995,96.0,2297.0,65.0,830.0,5.0,738.0,16.699999999999996
Andrew Bogut,6.0,15.209109890109902,0.062000000000000034,-3.200000000000001,61.0,0.0,14.0,364.0,12.0,136.0,3.200000000000001,135.0,14.899999999999993
Andrew Bogut,7.0,14.263417302798985,0.10600000000000004,-2.5,82.0,2.3,19.0,786.0,32.0,186.0,4.799999999999999,183.0,13.800000000000004
Andrew Bogut,8.0,17.828007348784624,0.17600000000000002,-1.1999999999999995,235.0,4.4,22.0,1769.0,67.0,492.0,5.6,375.0,17.0
Andrew Bogut,9.0,17.059281743524952,0.159,-1.4,200.0,4.1,22.0,1583.0,67.0,422.0,5.5,355.0,15.8
Andrew Bogut,10.0,17.508944176430052,0.18,-0.6,174.0,4.5,24.0,1451.0,70.0,375.0,5.1,278.0,15.9
Andrew Bogut,11.0,9.813790737564316,0.043333333333333335,-5.633333333333335,25.33333333333333,-2.1,2.0,388.66666666666674,18.0,52.66666666666666,3.533333333333333,53.33333333333334,-5.533333333333332
Joe Kleine,0.0,10.759817647058815,0.06899999999999996,-3.5,102.0,-4.799999999999998,54.0,850.0,72.0,258.0,-1.3000000000000005,216.0,9.900000000000004
Joe Kleine,1.0,14.578605449041367,0.12400000000000005,-1.3000000000000005,140.0,-1.6000000000000003,34.0,991.0,70.0,326.0,-0.4000000000000001,285.0,13.5
Joe Kleine,2.0,10.01741364038972,0.06400000000000003,-3.299999999999999,108.0,-3.299999999999999,41.0,1129.0,78.0,257.0,0.0,261.0,9.599999999999998
Joe Kleine,3.0,12.143258254716981,0.08900000000000016,-2.5,120.0,-3.4000000000000026,30.0,848.0,74.0,285.0,-0.8999999999999996,245.0,11.200000000000017
Joe Kleine,4.0,10.416148760330572,0.06800000000000005,-3.2999999999999985,119.0,-4.099999999999999,42.0,968.0,75.0,280.0,-0.8000000000000003,263.0,9.800000000000004
Joe Kleine,5.0,6.860330316742082,0.0070000000000000045,-4.400000000000002,69.0,-5.099999999999998,20.0,663.0,56.0,164.0,-0.6999999999999997,162.0,6.8000000000000025
Joe Kleine,6.0,7.575209905660378,0.025749999999999967,-5.899999999999995,33.5,-7.1249999999999885,14.0,424.0,29.5,84.0,-1.2250000000000023,83.5,6.750000000000006
Joe Kleine,7.0,5.0917178841309845,0.01600000000000001,-5.599999999999998,39.0,-5.8000000000000025,15.0,397.0,46.0,93.0,-0.2,106.0,5.5
Joe Kleine,8.0,6.286796791443849,0.036999999999999936,-3.7999999999999936,30.0,-4.899999999999985,8.0,374.0,31.0,68.0,-1.0999999999999963,72.0,6.6
Joe Kleine,9.0,6.236322580645162,0.04000000000000002,-6.699999999999995,4.0,-7.5,3.0,31.0,7.0,11.0,-0.8000000000000002,11.0,6.800000000000005
Anthony Randolph,0.0,18.187593445527014,0.069,-2.8,199.0,-2.5,101.0,1129.0,63.0,499.0,0.3,427.0,16.9
Anthony Randolph,1.0,20.476552736982644,0.098,-2.2,136.0,-1.4,109.0,749.0,33.0,384.0,0.8,304.0,18.7
Anthony Randolph,2.0,16.953481355932208,0.010999999999999998,-4.733333333333333,81.33333333333333,-4.633333333333334,38.66666666666666,393.33333333333326,26.66666666666667,203.33333333333331,0.09999999999999996,173.33333333333337,14.1
Anthony Randolph,3.0,17.34711218568665,0.099,-2.6,94.0,-1.5,64.0,517.0,34.0,252.0,1.0,199.0,17.6
Anthony Randolph,4.0,16.355218844984797,0.073,-3.8,56.0,-1.5,31.0,329.0,39.0,143.0,2.3,106.0,15.6
Anthony Randolph,5.0,13.23296015180266,0.05500000000000002,-3.099999999999997,50.0,-1.7999999999999985,52.0,527.0,43.0,206.0,1.299999999999999,115.0,12.199999999999996
Jason Richardson,0.0,13.681173830353744,0.052000000000000005,0.8,382.0,-0.5,141.0,2629.0,80.0,1151.0,-1.3,844.0,13.8
Jason Richardson,1.0,14.203058932542627,0.066,1.6,353.0,-0.4,207.0,2698.0,82.0,1282.0,-2.0,827.0,14.8
Jason Richardson,2.0,15.300961852861027,0.085,0.9,486.0,0.9,258.0,2936.0,78.0,1461.0,-0.1,1011.0,16.8
Jason Richardson,3.0,18.887958149779728,0.1,2.7,485.0,2.4,214.0,2724.0,72.0,1559.0,-0.3,998.0,19.0
Jason Richardson,4.0,19.026513034410844,0.122,3.2,458.0,2.8,276.0,2877.0,75.0,1741.0,-0.5,961.0,19.2
Jason Richardson,5.0,16.474716417910443,0.085,1.4,196.0,0.8,92.0,1675.0,51.0,814.0,-0.6,433.0,15.5
Jason Richardson,6.0,18.71035662114957,0.113,3.5,405.0,2.8,249.0,3149.0,82.0,1788.0,-0.7,869.0,18.4
Jason Richardson,7.0,17.47951493775933,0.11300000000000004,2.066666666666665,224.0,0.7333333333333332,102.0,1606.666666666667,48.0,808.0,-1.333333333333332,432.66666666666674,16.46666666666666
Jason Richardson,8.0,17.47951493775933,0.113,2.066666666666667,224.0,0.7333333333333334,102.0,1606.666666666667,48.0,808.0,-1.3333333333333337,432.66666666666674,16.466666666666665
Jason Richardson,9.0,17.491422535211264,0.128,2.9,316.0,2.2,136.0,2485.0,79.0,1239.0,-0.6999999999999998,598.0,16.6
Jason Richardson,10.0,15.189732965009208,0.12166666666666665,2.2999999999999994,188.66666666666663,2.0,77.33333333333333,1810.0,53.33333333333334,832.6666666666665,-0.3333333333333335,384.66666666666674,15.766666666666666
Jason Richardson,11.0,12.599888749214324,0.084,0.6,141.0,0.6,41.0,1591.0,54.0,629.0,0.0,319.0,13.3
Jason Richardson,12.0,12.61913354700855,0.07,-0.5,78.0,-0.6,20.0,936.0,33.0,347.0,-0.1,169.0,12.6
Jason Richardson,13.0,12.409689903846154,0.045,-1.0,31.0,-2.9,17.0,416.0,19.0,172.0,-1.8,82.0,11.7
Andrea Bargnani,0.0,12.745835481890731,0.057,-1.1,167.0,-1.7,117.0,1629.0,65.0,751.0,-0.7,357.0,12.8
Andrea Bargnani,1.0,10.882290703922623,0.036000000000000004,-1.9,190.0,-3.0,142.0,1861.0,78.0,792.0,-1.2,464.0,10.6
Andrea Bargnani,2.0,15.195718711781495,0.076,-0.4,312.0,-0.8,221.0,2453.0,78.0,1202.0,-0.5,667.0,14.6
Andrea Bargnani,3.0,15.950318327974275,0.07200000000000001,0.7,416.0,-0.8,181.0,2799.0,80.0,1376.0,-1.5,818.0,15.5
Andrea Bargnani,4.0,16.808143221419467,0.052000000000000025,0.20000000000000004,448.0,-2.700000000000001,287.0,2353.0,66.0,1414.0,-2.899999999999999,950.0,16.399999999999995
Andrea Bargnani,5.0,17.197499031007755,0.10400000000000002,0.8000000000000002,175.0,-0.8000000000000002,151.0,1032.0,31.0,603.0,-1.5,369.0,17.9
Andrea Bargnani,6.0,11.169563310069787,0.0070000000000000045,-2.5,132.0,-4.200000000000002,65.0,1003.0,35.0,443.0,-1.7999999999999992,303.0,11.199999999999996
Andrea Bargnani,7.0,14.07210023866349,0.058,-1.4,192.0,-2.4,84.0,1257.0,42.0,558.0,-1.0,394.0,14.5
Andrea Bargnani,8.0,16.633471337579618,0.058,-1.0,149.0,-3.7,87.0,785.0,29.0,430.0,-2.7,320.0,16.6
Andrea Bargnani,9.0,12.563749211356466,0.013000000000000005,-3.7000000000000006,124.0,-7.900000000000001,47.0,634.0,46.0,304.0,-4.2,263.0,11.800000000000002
Latrell Sprewell,0.0,15.190215249908789,0.06999999999999999,0.4000000000000002,376.0,0.5,211.0,2741.0,77.0,1182.0,0.10000000000000003,770.0,13.600000000000007
Latrell Sprewell,1.0,17.523690065100478,0.10800000000000007,1.7000000000000008,472.0,2.0,353.0,3533.0,82.0,1720.0,0.3000000000000001,1026.0,15.89999999999999
Latrell Sprewell,2.0,15.496377841934324,0.034,-0.3,400.0,-1.1,350.0,2771.0,69.0,1420.0,-0.8000000000000002,845.0,14.1
Latrell Sprewell,3.0,16.545932114882504,0.08599999999999998,1.5,424.0,1.3,352.0,3064.0,78.0,1473.0,-0.2,920.0,15.9
Latrell Sprewell,4.0,19.902637936176557,0.11500000000000013,3.800000000000001,502.0,2.599999999999998,493.0,3353.0,80.0,1938.0,-1.2000000000000008,1029.0,19.700000000000014
Latrell Sprewell,5.0,14.350318098720289,0.033,0.2,101.0,-1.5,70.0,547.0,14.0,299.0,-1.7,229.0,15.1
Latrell Sprewell,6.0,14.4832497972425,0.117,0.9,194.0,0.8,155.0,1233.0,37.0,606.0,0.0,441.0,16.7
Latrell Sprewell,7.0,14.188768009768006,0.09700000000000007,0.3000000000000003,524.0,1.0,344.0,3276.0,82.0,1524.0,0.7,1178.0,15.700000000000012
Latrell Sprewell,8.0,12.999199535962877,0.08199999999999999,-0.6,483.0,0.5,275.0,3017.0,77.0,1364.0,1.1,1084.0,15.1
Latrell Sprewell,9.0,12.972582681900187,0.040999999999999995,0.6999999999999997,428.0,-0.5,284.0,3326.0,81.0,1575.0,-1.1,1016.0,13.699999999999996
Latrell Sprewell,10.0,13.416532353969927,0.05400000000000001,1.0,320.0,0.5,173.0,2859.0,74.0,1215.0,-0.5,767.0,14.300000000000002
Latrell Sprewell,11.0,13.423375483870966,0.08800000000000004,0.2000000000000001,419.0,-0.5,240.0,3100.0,82.0,1375.0,-0.6999999999999996,967.0,14.699999999999992
Latrell Sprewell,12.0,11.674915510204082,0.038,-1.1,329.0,-2.5,156.0,2450.0,80.0,1021.0,-1.5,750.0,12.099999999999998
DeJuan Blair,0.0,17.995631860776427,0.1469999999999999,-0.6999999999999997,275.0,0.6999999999999997,88.0,1494.0,82.0,638.0,1.3999999999999997,493.0,17.699999999999992
DeJuan Blair,1.0,17.424685121107267,0.132,-1.1,292.0,1.1,90.0,1734.0,81.0,674.0,2.2,581.0,17.1
DeJuan Blair,2.0,17.490411592076303,0.142,0.8,269.0,1.6,73.0,1363.0,64.0,611.0,0.8,503.0,17.6
DeJuan Blair,3.0,15.350323149236198,0.126,-2.0,142.0,-0.8,44.0,851.0,61.0,328.0,1.3,270.0,14.6
DeJuan Blair,4.0,17.664272652388796,0.133,-0.20000000000000004,210.0,0.5999999999999999,77.0,1214.0,78.0,497.0,0.8000000000000002,391.0,17.300000000000004
DeJuan Blair,5.0,8.316627777777779,0.032999999999999946,-6.399999999999987,26.0,-7.399999999999987,4.0,180.0,29.0,56.0,-1.0,57.0,7.7000000000000135
DeJuan Blair,6.0,6.475513761467888,-0.014999999999999972,-6.299999999999995,28.0,-6.399999999999987,5.0,218.0,29.0,61.0,-0.0999999999999998,67.0,5.399999999999988
Gerald Wilkins,0.0,14.645888170055455,0.06600000000000003,-0.29999999999999993,371.0,-0.5999999999999999,169.0,2164.0,68.0,938.0,-0.29999999999999993,761.0,13.300000000000002
Gerald Wilkins,1.0,12.984031996587033,0.08199999999999999,-0.8000000000000002,393.0,-1.0,116.0,2344.0,82.0,1016.0,-0.20000000000000004,856.0,12.0
Gerald Wilkins,2.0,14.331787397787394,0.08000000000000004,-1.0,345.0,-1.9000000000000024,152.0,2079.0,80.0,890.0,-0.8999999999999992,739.0,12.899999999999983
Gerald Wilkins,3.0,15.41992774566474,0.118,1.7,362.0,1.7,194.0,2768.0,82.0,1170.0,0.0,763.0,14.9
Gerald Wilkins,4.0,7.2871910569105705,-0.014,-3.6,63.0,-4.5,20.0,738.0,28.0,188.0,-0.9,141.0,7.3
Gerald Wilkins,5.0,10.731297910990008,0.04599999999999993,-1.2999999999999985,257.0,-3.0999999999999956,136.0,2202.0,80.0,848.0,-1.7999999999999992,556.0,11.200000000000017
Gerald Wilkins,6.0,4.530052715654952,-0.04800000000000002,-5.200000000000001,112.0,-7.200000000000002,69.0,1252.0,72.0,380.0,-2.0,325.0,5.400000000000001
Gerald Wilkins,7.0,-15.10175,-0.38100000000000017,-17.70000000000003,0.0,-21.099999999999962,2.0,28.0,3.0,2.0,-3.399999999999996,9.0,-14.799999999999974
Xavier McDaniel,0.0,17.176877752467714,0.09066666666666663,0.1999999999999996,393.33333333333326,-0.0666666666666668,128.66666666666666,1756.0,54.0,915.3333333333336,-0.3000000000000003,785.3333333333335,15.733333333333333
Xavier McDaniel,1.0,15.00070435153584,0.093,-0.7000000000000001,476.0,-0.4,137.0,2344.0,82.0,1125.0,0.2,982.0,13.900000000000004
Xavier McDaniel,2.0,17.406910158013538,0.096,0.3,451.0,0.9,191.0,2215.0,82.0,1111.0,0.5,902.0,16.3
Xavier McDaniel,3.0,15.062293759512933,0.055,-0.9,377.0,-2.0,144.0,1971.0,82.0,928.0,-1.1,798.0,14.5
Xavier McDaniel,4.0,13.068826573426573,0.046000000000000006,-1.9,240.0,-2.3999999999999995,89.0,1430.0,68.0,587.0,-0.5,525.0,12.800000000000002
Xavier McDaniel,5.0,10.683995726495722,0.03,-3.3,133.0,-3.5,65.0,1170.0,62.0,346.0,-0.2,330.0,10.8
Danny Ferry,0.0,12.08536243226972,0.02800000000000001,-2.2,252.0,-3.2000000000000006,124.0,1661.0,81.0,697.0,-1.0,566.0,10.900000000000004
Danny Ferry,1.0,12.179508004268945,0.067,-2.2,117.0,-3.0,61.0,937.0,68.0,346.0,-0.8,280.0,11.2
Danny Ferry,2.0,15.44158247775496,0.118,-0.2,186.0,0.0,99.0,1461.0,76.0,573.0,0.2,377.0,14.0
Danny Ferry,3.0,12.40003730569948,0.084,-1.4,135.0,-1.9,38.0,965.0,70.0,350.0,-0.5,283.0,12.0
Danny Ferry,4.0,15.106467441860467,0.14400000000000002,1.9,129.0,0.6,74.0,1290.0,82.0,614.0,-1.3,267.0,16.0
Danny Ferry,5.0,13.146007835820889,0.098,0.9,279.0,-0.1,103.0,2680.0,82.0,1090.0,-0.9,556.0,14.2
Danny Ferry,6.0,10.575898594758833,0.102,-0.6,227.0,-0.3,74.0,2633.0,82.0,870.0,0.3,510.0,11.7
Danny Ferry,7.0,7.199595744680852,0.049000000000000085,-3.1999999999999935,80.0,-3.0,32.0,1034.0,69.0,291.0,0.1999999999999996,187.0,7.5
Danny Ferry,8.0,10.021149338374293,0.07699999999999997,-0.1999999999999996,103.0,-1.3000000000000005,29.0,1058.0,50.0,349.0,-1.2000000000000004,199.0,11.0
Danny Ferry,9.0,12.080558823529413,0.09900000000000016,-1.0,156.0,-1.3000000000000005,52.0,1326.0,63.0,463.0,-0.3000000000000001,305.0,11.799999999999974
Danny Ferry,10.0,9.412052725118485,0.11700000000000005,0.39999999999999947,108.0,1.0999999999999996,22.0,1688.0,80.0,448.0,0.7000000000000007,219.0,10.100000000000014
Danny Ferry,11.0,10.677832290362947,0.14000000000000035,0.5999999999999982,33.0,0.5999999999999982,34.0,799.0,50.0,229.0,0.0,78.0,11.200000000000033
Danny Ferry,12.0,4.6439534109816965,0.027999999999999997,-3.6000000000000005,23.0,-4.2,10.0,601.0,64.0,119.0,-0.6,64.0,5.1000000000000005
Billy Owens,0.0,18.304274900398408,0.107,0.8,467.0,1.5,204.0,2510.0,80.0,1141.0,0.7,882.0,15.6
Billy Owens,1.0,18.96195587010825,0.087,1.1,246.0,1.5,117.0,1201.0,37.0,612.0,0.4,482.0,16.9
Billy Owens,2.0,17.32685829072316,0.099,0.6,489.0,1.5,199.0,2738.0,79.0,1186.0,0.9,956.0,15.6
Billy Owens,3.0,16.086856271777005,0.067,0.2,401.0,1.1,194.0,2296.0,70.0,1002.0,0.9,798.0,15.6
Billy Owens,4.0,14.35474318869828,0.06899999999999998,-1.0666666666666669,212.0,0.4333333333333331,104.66666666666669,1321.3333333333333,41.333333333333336,538.6666666666666,1.4999999999999996,436.66666666666674,13.933333333333339
Billy Owens,5.0,13.502033082706768,0.069,-0.6,274.0,-0.2,101.0,1995.0,66.0,724.0,0.3,568.0,13.6
