"playerID","year","stint","tmID","lgID","GP","GS","minutes","points","oRebounds","dRebounds","rebounds","assists","steals","blocks","turnovers","PF","fgAttempted","fgMade","ftAttempted","ftMade","threeAttempted","threeMade","PostGP","PostGS","PostMinutes","PostPoints","PostoRebounds","PostdRebounds","PostRebounds","PostAssists","PostSteals","PostBlocks","PostTurnovers","PostPF","PostfgAttempted","PostfgMade","PostftAttempted","PostftMade","PostthreeAttempted","PostthreeMade","note"
"ferryda01","2000","1","SAS","NBA","80","0","1688","448","55","168","223","71","28","21","50","169","375","178","30","22","156","70","13","0","334","75","8","33","41","17","4","1","6","32","68","27","0","0","46","21",
"finlemi01","2000","1","DAL","NBA","82","0","3443","1765","109","316","425","360","118","32","190","174","1552","711","325","252","263","91","10","0","434","197","13","40","53","44","12","2","24","23","200","72","44","36","47","17",
"fishede01","2000","1","LAL","NBA","20","0","709","229","5","54","59","87","39","2","29","50","187","77","62","50","63","25","16","0","576","215","5","56","61","48","21","1","12","44","159","77","34","26","68","35",
"fizerma01","2000","1","CHI","NBA","72","0","1580","683","76","237","313","76","30","19","124","175","646","278","161","117","39","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"fortsda01","2000","1","GSW","NBA","6","0","203","100","29","69","98","5","2","0","10","22","50","29","54","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"fostegr01","2000","1","LAL","NBA","62","0","451","125","29","83","112","32","9","12","25","76","133","56","14","10","9","3","1","0","3","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0",
"fosteje01","2000","1","IND","NBA","71","0","1152","249","144","245","389","33","39","28","52","152","213","100","91","47","7","2","4","0","52","10","3","9","12","2","0","3","4","8","9","4","2","2","0","0",
"foxri01","2000","1","LAL","NBA","82","0","2291","787","80","245","325","262","70","29","136","225","646","287","122","95","300","118","16","0","573","160","13","66","79","57","31","7","36","55","129","58","30","26","57","18",
"foylead01","2000","1","GSW","NBA","58","0","1457","342","156","249","405","48","31","156","79","136","375","156","68","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"francst01","2000","1","HOU","NBA","80","0","3194","1591","190","363","553","517","141","31","265","274","1219","550","438","358","336","133","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"fulleto02","2000","1","MIA","NBA","10","0","77","28","7","11","18","1","3","2","3","10","35","10","8","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"fundela01","2000","1","SAC","NBA","59","0","698","288","74","122","196","17","9","13","32","44","242","120","77","48","0","0","3","0","17","7","4","2","6","0","2","2","1","4","8","3","1","1","0","0",
"garceru01","2000","1","PHO","NBA","10","0","62","16","12","10","22","4","2","1","5","14","15","7","8","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"garceru01","2000","2","GSW","NBA","3","0","11","0","4","3","7","1","1","1","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"garnech01","2000","1","GSW","NBA","8","0","149","19","2","10","12","18","7","1","9","18","37","7","6","5","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"garneke01","2000","1","MIN","NBA","81","0","3202","1784","219","702","921","401","111","145","230","204","1475","704","467","357","66","19","4","0","165","84","10","38","48","17","4","6","6","13","58","27","36","30","3","0",
"garrede01","2000","1","MIN","NBA","70","0","831","177","65","152","217","24","26","49","25","93","156","75","39","27","0","0","3","0","41","13","2","7","9","0","1","1","0","6","12","4","6","5","0","0",
"garripa01","2000","1","ORL","NBA","76","0","1579","628","51","159","210","51","40","15","68","241","576","223","98","85","224","97","4","0","117","48","1","4","5","2","0","1","2","11","36","17","5","4","20","10",
"gatlich01","2000","1","CLE","NBA","74","0","1670","842","99","292","391","61","52","27","119","185","733","329","228","156","92","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"geigema01","2000","1","PHI","NBA","35","0","542","213","50","89","139","14","12","8","25","73","224","88","54","37","2","0","12","0","100","38","10","8","18","7","2","0","5","30","29","17","4","4","0","0",
"georgde01","2000","1","LAL","NBA","59","0","593","182","35","75","110","19","15","15","34","87","207","64","55","39","68","15","7","0","27","14","3","2","5","1","0","0","3","6","12","6","2","1","2","1",
"gilled01","2000","1","NJN","NBA","8","0","152","39","0","9","9","24","4","1","10","9","41","16","5","4","9","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"gillke01","2000","1","NJN","NBA","31","0","892","283","32","99","131","87","47","7","48","64","323","107","90","65","14","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"glovedi01","2000","1","ATL","NBA","57","0","929","338","39","92","131","69","49","10","54","92","336","141","69","47","46","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"goldwan01","2000","1","DEN","NBA","20","0","201","82","1","11","12","34","9","0","15","13","80","30","17","13","34","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"goodrst01","2000","1","CHI","NBA","12","0","133","19","7","14","21","6","2","1","8","14","18","7","7","4","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"grantbr01","2000","1","MIA","NBA","82","0","2771","1250","217","501","718","101","60","71","170","293","1010","484","354","282","1","0","3","0","84","30","6","18","24","1","0","5","6","9","24","10","14","10","0","0",
"grantga01","2000","1","POR","NBA","4","0","17","10","0","0","0","1","0","0","0","1","7","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"grantho01","2000","1","LAL","NBA","77","0","2390","657","220","325","545","121","51","61","48","181","569","263","169","131","3","0","16","0","423","96","40","56","96","19","15","13","15","43","96","37","30","22","0","0",
"greenac01","2000","1","MIA","NBA","82","0","1411","367","107","206","313","39","30","8","45","119","324","144","111","79","6","0","3","0","21","3","1","3","4","2","1","0","1","4","3","1","1","1","0","0",
"griffad01","2000","1","BOS","NBA","44","0","377","93","27","60","87","27","18","5","18","45","97","33","24","18","26","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"guglito01","2000","1","PHO","NBA","57","0","1159","362","76","179","255","55","47","21","50","109","380","149","77","61","12","3","4","0","86","23","4","11","15","3","8","1","5","9","26","8","9","7","0","0",
"guytoaj01","2000","1","CHI","NBA","33","0","630","198","10","26","36","64","9","5","24","35","192","78","18","15","69","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"hamda01","2000","1","MIL","NBA","29","0","540","109","56","65","121","25","17","21","33","85","80","39","49","29","3","2","14","0","132","29","10","9","19","5","4","7","6","31","15","9","20","11","0","0",
"hamilri01","2000","1","WAS","NBA","78","0","2519","1411","75","163","238","224","75","10","201","203","1249","547","319","277","146","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"hamilze01","2000","1","LAC","NBA","3","0","19","9","3","5","8","0","0","0","2","4","9","2","8","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"hammoto01","2000","1","MIN","NBA","7","0","30","7","2","2","4","1","0","0","3","8","10","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"hardaan01","2000","1","PHO","NBA","4","0","112","39","5","13","18","15","6","1","3","6","36","15","11","7","8","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"hardati01","2000","1","MIA","NBA","77","0","2613","1150","26","178","204","483","90","6","189","155","1042","408","181","145","517","189","2","0","36","5","1","1","2","9","0","0","8","4","9","2","0","0","3","1",
"harpero01","2000","1","LAL","NBA","47","0","1139","307","46","120","166","113","39","25","62","70","271","127","48","34","72","19","6","0","42","13","1","7","8","4","4","1","1","4","10","5","3","2","4","1",
"harprma01","2000","1","CLE","NBA","56","0","1615","623","90","152","242","102","42","17","90","161","524","238","165","134","52","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"harrial01","2000","1","IND","NBA","78","0","1892","586","119","262","381","130","63","18","148","223","543","241","157","103","7","1","3","0","40","5","3","1","4","3","0","0","1","8","13","2","2","1","2","0",
"harrilu01","2000","1","NJN","NBA","73","0","2071","683","71","217","288","135","74","16","64","127","624","265","139","107","132","46","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"harriot01","2000","1","VAN","NBA","44","0","1267","480","102","187","289","36","19","26","104","136","386","180","154","120","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"harriot01","2000","2","NYK","NBA","30","0","548","185","37","62","99","20","15","19","41","101","121","67","70","51","0","0","5","0","77","18","7","8","15","2","4","2","3","16","14","7","5","4","0","0",
"hartja01","2000","1","MIL","NBA","1","0","10","2","0","0","0","1","0","0","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"harvean01","2000","1","POR","NBA","12","0","72","31","5","9","14","4","1","6","3","10","28","13","6","5","0","0","2","0","14","0","1","5","6","0","0","0","1","4","1","0","0","0","0","0",
"harvedo01","2000","1","DAL","NBA","18","0","65","22","6","14","20","2","3","1","7","15","14","8","16","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"hawkihe01","2000","1","CHH","NBA","59","0","681","183","17","63","80","72","33","9","19","45","137","56","63","54","46","17","6","0","50","12","1","8","9","4","3","0","0","4","8","3","7","5","4","1",
"hawkimi01","2000","1","CLE","NBA","10","0","76","8","2","3","5","13","2","0","6","13","9","3","0","0","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"hendeal01","2000","1","ATL","NBA","73","0","1810","769","180","226","406","50","51","29","126","164","671","298","271","173","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"hendece02","2000","1","CLE","NBA","55","0","961","235","19","71","90","79","29","23","63","101","262","102","46","30","8","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"herrech01","2000","1","BOS","NBA","25","0","408","83","4","17","21","56","14","0","20","43","96","29","12","9","55","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"hillgr01","2000","1","ORL","NBA","4","0","133","55","8","17","25","25","5","2","11","9","43","19","26","16","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"hillty01","2000","1","PHI","NBA","76","0","2363","728","239","448","687","48","37","27","127","242","587","278","273","172","1","0","23","0","742","166","54","114","168","10","13","12","26","80","159","65","53","36","1","0",
"hoibefr01","2000","1","CHI","NBA","74","0","2247","673","21","287","308","263","98","12","74","155","495","217","157","136","250","103","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"horryro01","2000","1","LAL","NBA","79","0","1587","407","93","203","296","128","54","54","79","210","380","147","83","59","156","54","16","0","382","94","30","53","83","31","22","16","18","50","87","32","22","13","47","17",
"houseed01","2000","1","MIA","NBA","50","0","550","251","5","37","42","52","13","0","35","58","247","104","35","24","55","19","3","0","64","38","1","4","5","5","3","1","5","7","40","16","5","4","7","2",
"houstal01","2000","1","NYK","NBA","78","0","2858","1459","20","263","283","173","52","10","161","190","1208","542","307","279","252","96","5","0","189","104","0","9","9","7","5","1","10","17","64","38","22","22","11","6",
"howarju01","2000","1","WAS","NBA","54","0","1981","981","121","258","379","154","46","21","169","186","827","392","256","197","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"howarju01","2000","2","DAL","NBA","27","0","993","481","50","143","193","70","29","16","73","106","391","191","127","99","3","0","10","0","391","134","29","54","83","14","6","5","14","38","136","49","45","36","0","0",
"hudsotr01","2000","1","ORL","NBA","75","0","1008","357","38","67","105","162","37","3","92","82","372","125","104","85","109","22","4","0","56","17","5","4","9","9","1","0","3","3","21","6","6","5","3","0",
"hughela01","2000","1","GSW","NBA","50","0","1846","823","76","200","276","223","96","29","152","147","805","308","252","193","75","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"hunteli01","2000","1","MIL","NBA","82","0","2002","825","32","137","169","222","102","12","68","172","783","298","96","77","407","152","18","0","289","64","2","29","31","34","14","3","13","24","99","24","11","8","53","8",
"ilgauzy01","2000","1","CLE","NBA","24","0","616","281","65","95","160","18","15","37","60","78","234","114","78","53","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"iversal01","2000","1","PHI","NBA","71","0","2979","2207","50","223","273","325","178","20","237","147","1813","762","719","585","306","98","22","0","1016","723","15","89","104","134","52","7","63","55","661","257","208","161","142","48",
"jacksbo01","2000","1","SAC","NBA","79","0","1648","566","74","172","246","161","87","7","103","139","526","231","88","65","104","39","8","0","182","56","6","20","26","18","8","0","7","18","48","21","14","10","14","4",
"jacksja01","2000","1","SAS","NBA","16","0","114","39","1","11","12","7","5","0","3","13","40","16","2","0","18","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"jacksji01","2000","1","ATL","NBA","17","0","550","243","17","62","79","50","19","4","48","42","217","77","85","73","38","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"jacksji01","2000","2","CLE","NBA","39","0","1140","400","36","109","145","113","34","6","82","97","415","162","84","66","42","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"jacksma01","2000","1","TOR","NBA","54","0","1802","461","42","143","185","498","63","7","117","83","403","170","76","64","165","57","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"jacksma01","2000","2","NYK","NBA","29","0","786","170","21","99","120","163","21","0","58","56","180","74","17","9","42","13","5","0","156","45","3","23","26","26","8","0","10","6","40","20","3","3","8","2",
"jacksma02","2000","1","GSW","NBA","48","0","1410","633","119","242","361","59","34","27","93","138","508","237","192","154","23","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"jacksst02","2000","1","NJN","NBA","77","0","1660","635","41","167","208","140","86","14","130","166","572","243","135","97","155","52","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"jacobsa01","2000","1","MIN","NBA","14","0","59","20","3","3","6","4","3","0","0","19","18","9","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"jamesti01","2000","1","CHH","NBA","30","0","197","45","15","20","35","8","2","5","8","27","52","16","14","12","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"jamisan01","2000","1","GSW","NBA","82","0","3394","2044","280","435","715","164","114","28","199","225","1812","800","534","382","205","62","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"johnsan02","2000","1","ATL","NBA","25","0","279","64","3","20","23","34","17","5","20","41","71","26","17","12","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"johnsan02","2000","2","CLE","NBA","28","0","232","66","7","14","21","44","6","1","14","21","81","27","16","11","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"johnsav01","2000","1","SAS","NBA","55","0","1290","310","21","64","85","237","33","4","60","90","300","134","60","41","6","1","13","0","281","76","3","13","16","41","10","1","10","24","88","34","15","8","1","0",
"johnsde03","2000","1","ATL","NBA","78","0","1313","397","56","122","178","64","43","30","93","134","390","146","87","64","127","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
