tmID,year,stint,GP,GS,minutes,points,oRebounds,dRebounds,rebounds,assists,steals,blocks,turnovers,PF,fgAttempted,fgMade,ftAttempted,ftMade,threeAttempted,threeMade,PostGP,PostGS,PostMinutes,PostPoints,PostoRebounds,PostdRebounds,PostRebounds,PostAssists,PostSteals,PostBlocks,PostTurnovers,PostPF,PostfgAttempted,PostfgMade,PostftAttempted,PostftMade,PostthreeAttempted,PostthreeMade,note,nameGiven,firstseason,lastseason,height_x,weight_x,age,g,mp,per,ts,3par,ftr,orb,drb,trb,ast,stl,blk,tov,usg,column_s,ows,dws,ws,ws_48,column_x,obpm,dbpm,bpm,vorp,ows_48,dws_48,shot,team_mar,team_mp,team_gm,year_3par,team_ts,tm_usg,tm_ts_w_o_plyr,reb_vers,defense,val_shot,offense,mpg_int,raw_spm,min,raw_contrib,tm_sum,tm_adj,bpm_2,stderr,contrib,vorp_2,reb_vers_2,val_shot_2,offense_2,defense_2,mpg,raw_obpm,contrib_2,tm_ortg,tm_sum_2,tm_adj_2,tm_drtg,obpm_2,ostderr,ocontrib,ovorp,dbpm_2,dstderr,dcontrib,dvorp,sum_spm,min_2,mpg_2,rempg,bpm_3,contrib_3,vorp_3,vorp_gm,o_bpm,ocontrib_2,ovorp_2,ovorp_gm,d_bpm,dcontrib_2,dvorp_2,dvorp_gm,exp_bpm,truetalentbpm,exp_min,truetalentvorp,truetimevorp,worp,o_worp,d_worp,adjusted_worp,estimated_position,bbref_pos,age_on_feb_1,yrs_experience,height_y,weight_y,rounded_position,rounded_age
IND,2004,1.125,41.125,0,1084.625,405.5,76.75,170.5,247.25,74.125,30,24.625,58.375,112.375,322.75,145.75,133.625,102.125,39.375,11.875,8.875,0,187.875,60.375,14.875,28.5,43.375,13.25,5,7.25,11,19.625,52.875,21.375,21.75,16.375,3.75,1.25,,,0,0,80.75,227.25,27.25,67.625,1592.875,14.8,0.517875,0.152,0.340125,7.8375,16.9375,12.3625,10.3,1.7625,2.275,13.775,18.7875,,1.9375,2.8125,4.7625,0.13225,,-0.7375,1.3125,0.55,1.4375,0.051375,0.080875,16.1375,4.89875,19826.875,82,0.187,0.519375,340662.25,0.520125,-0.89375,0.37625,-0.055,0.57625,-0.675,-0.615,0.4015,0.21375,0.40875,1.0925,0.4875,2.3625,0.65,1.45,-0.075,0.225,-0.4375,-0.025,-0.35,-0.6875,1.39E-17,0.7375,1.825,-0.2,4.1625,-0.875,1.575,-0.0875,0.5875,1.3375,1.7375,0.7125,0.8625,-2.2,0.4125,22.3,21,0.4875,0.65,1.45,1.5125,-0.875,-0.0875,0.5875,0.625,1.3375,0.7125,0.8625,0.9,-0.3875,0.075,0.46875,1.425,1.675,3.925,1.6125,2.3,4.55,3.7625,3.75,27.685,6.125,81.125,228.5,3.875,27.625
IND,2005,1.111111111,38.77777778,0,1042.444444,418.3333333,62.55555556,163.6666667,226.2222222,77.55555556,28.66666667,23.77777778,55.66666667,95.88888889,326.1111111,152.6666667,120.8888889,88.88888889,65.33333333,24.11111111,3.111111111,0,86.55555556,36.44444444,3.777777778,11.22222222,15,6.111111111,2.222222222,1.777777778,5.333333333,8.222222222,26.55555556,12.55555556,12.77777778,9.444444444,5.333333333,1.888888889,,,0,0,80.77777778,227.5555556,27.33333333,42.66666667,1179.444444,14.11111111,0.513222222,0.144777778,0.322111111,6.911111111,15.24444444,11.13333333,11.1,1.488888889,1.766666667,14.02222222,20.54444444,,1.688888889,1.333333333,3.055555556,0.087777778,,-1.288888889,0.011111111,-1.266666667,0.633333333,0.032777778,0.055,17.75555556,0.694444444,19885.55556,82,0.196,0.533555556,343171.4444,0.533,-0.618888889,-0.061111111,-0.078888889,-0.457777778,-0.478888889,-1.621111111,0.296333333,-0.04,-0.372222222,0.245555556,-1.377777778,2.722222222,0.044444444,0.622222222,-0.044444444,0.2,-0.933333333,-0.077777778,-0.244444444,-1.088888889,0.144444444,0.277777778,1.588888889,-0.222222222,0.4,-1.344444444,1.8,0.077777778,0.577777778,-0.022222222,2.022222222,-0.055555556,0.044444444,-1.3,0.288888889,26.02222222,22.34444444,-1.377777778,0.044444444,0.622222222,1.055555556,-1.344444444,0.077777778,0.577777778,0.911111111,-0.022222222,-0.055555556,0.044444444,0.144444444,-0.722222222,-0.866666667,0.421111111,1.077777778,1.233333333,1.711111111,1.588888889,0.111111111,3.3,3.6,3.555555556,27.80444444,6.444444444,80.88888889,228.6666667,3.666666667,27.77777778
LAC,2000,1.111111111,55.55555556,0,1450.555556,571.3333333,64.66666667,185.1111111,249.7777778,131.5555556,33.66666667,33.44444444,89.88888889,125.4444444,485.4444444,218.5555556,143.5555556,104.1111111,85.77777778,30.11111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,77,207,23.77777778,49.77777778,1198.111111,17.01111111,0.544111111,0.100666667,0.269777778,7.533333333,13.35555556,10.33333333,21.38888889,1.255555556,1.811111111,13.36666667,18.28888889,,0.566666667,0.633333333,1.188888889,0.120555556,,0.955555556,-1.622222222,-0.666666667,-0.088888889,0.097666667,0.023,15.9,-7.27,19749.44444,82,0.167,0.507444444,334877.1111,0.506666667,0.767777778,-0.396666667,0.206666667,1.077777778,-0.9,0.55,0.303666667,-0.234444444,-3.818888889,-0.98,-0.433333333,3.322222222,-0.677777778,-0.066666667,0.611111111,0.411111111,1.366666667,-0.177777778,-0.466666667,1.711111111,-0.244444444,-4.155555556,-1.744444444,-0.666666667,-3.077777778,1.077777778,2.222222222,-0.488888889,0.011111111,-1.511111111,2.422222222,-0.177777778,-0.088888889,2.611111111,0.3,20.9,18.68888889,-0.433333333,-0.677777778,-0.066666667,0.177777778,1.077777778,-0.488888889,0.011111111,0.455555556,-1.511111111,-0.177777778,-0.088888889,-0.311111111,-2.644444444,-2.555555556,0.153333333,0.155555556,0.255555556,-0.177777778,0.055555556,-0.233333333,0.7,2.933333333,2.888888889,24.25111111,1.666666667,77,208,3,24.22222222
LAC,2001,1,55.27272727,0,1484.909091,583.6363636,79.27272727,191.9090909,271.1818182,140.3636364,36.63636364,44.45454545,92,117,493.3636364,221.1818182,156.8181818,115.3636364,76.09090909,25.90909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,77.27272727,204.2727273,25.45454545,52.27272727,1541.818182,13.22727273,0.542727273,0.140636364,0.269272727,4.572727273,12.07272727,8.345454545,17.18181818,1.454545455,1.363636364,18.69090909,20.53636364,,1.636363636,1.227272727,2.872727273,0.048909091,,-1.109090909,-0.872727273,-1.990909091,0.881818182,0.009636364,0.039363636,16.90909091,-3.128181818,19955,82,0.17,0.511272727,340205.4545,0.510090909,-0.139090909,-0.415454545,0.137272727,-0.904545455,-0.519090909,-1.978181818,0.385545455,0.153636364,-2.926363636,-0.165454545,-2.136363636,3.027272727,0.136363636,0.9,-0.081818182,0.381818182,-0.8,-0.072727273,-0.263636364,-0.854545455,0.227272727,-1.918181818,-0.509090909,-0.354545455,-1.236363636,-1.2,2.018181818,0.154545455,0.809090909,-0.927272727,2.218181818,-0.018181818,0.090909091,-0.3,0.363636364,25.39090909,22.33636364,-2.136363636,0.136363636,0.9,0.454545455,-1.2,0.154545455,0.809090909,0.645454545,-0.927272727,-0.018181818,0.090909091,-0.209090909,-1.290909091,-1.427272727,0.315454545,0.909090909,1.045454545,2.427272727,2.172727273,0.281818182,2.836363636,2.472727273,2.363636364,25.93636364,3.636363636,77.27272727,209.2727273,2.454545455,26
LAC,2002,1,53,0,1605.125,679.125,84.5,210.5,295,142.875,42.75,43,107.125,134.625,552.25,247.375,206.25,156.375,83.125,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,80.5,229,25.125,62.625,1722.125,15.4125,0.517875,0.193875,0.307125,6.575,15.5625,11.15,16.2625,1.3875,2.0875,14,20.65,,2.9,1.525,4.4375,0.097875,,0.275,-0.2,0.075,1.45,0.05325,0.04475,17.725,1.01125,19826.875,82,0.181,0.526375,342856,0.52475,0.52375,-0.13375,0.055,-0.6725,-0.275,-0.5575,0.434375,0.50625,-1.6525,0.575,0.025,2.3625,0.6125,1.5,0.2125,0.3125,-0.3875,-0.1375,-0.15,-0.1375,0.4875,1.95,0.6875,0.3125,-0.9125,0.2,1.5875,0.5875,1.3125,-0.2,1.7375,0.025,0.1625,0.4,0.45,25.9875,24.35,0.025,0.6125,1.5,1.6875,0.2,0.5875,1.3125,1.4625,-0.2,0.025,0.1625,0.2125,-0.25,-0.075,0.44,1.425,1.6125,4.0375,3.5625,0.475,4.4125,3.4875,3.375,25.66,3.125,80.5,235.875,3.625,25.625
LAC,2003,1,41.6,0,1308.6,661.6,79,179.6,258.6,120.6,39.2,35,93.4,109,491,220,241.4,196.2,74.2,25.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,78,216.6,24.4,44.8,1181.8,16.48,0.5308,0.158,0.3718,5.32,11.34,8.32,11.76,1.24,1.4,9.98,22.58,,1.7,1,2.7,0.1106,,-0.38,-2.26,-2.64,0.84,0.0964,0.0142,20.22,-3.098,19800,82,0.182,0.509,339126.2,0.5072,-1.766,-0.668,0.028,0.886,-0.924,-2.472,0.2988,0.332,-3.038,-0.136,-2.6,3.66,0.28,0.88,-0.48,0.32,1.02,-0.16,-0.48,0.24,0.4,-2.06,-0.58,-0.36,-1.04,-0.16,2.46,0.32,0.8,-2.44,2.7,-0.04,0.08,2.32,0.3,21.1,19.06,-2.6,0.28,0.88,0.94,-0.16,0.32,0.8,1.08,-2.44,-0.04,0.08,-0.18,-1.98,-1.92,0.274,0.94,1.12,2.34,2.22,0.14,3.02,2.84,2.8,25.05,3.2,78.2,227.4,2.8,25.2
LAC,2004,1.090909091,54.27272727,0,1246.272727,498,65.72727273,156,221.7272727,127.8181818,32.90909091,31.36363636,77.72727273,117.7272727,383.0909091,178.1818182,158.6363636,128.0909091,40.27272727,13.54545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,80.18181818,222.3636364,28.81818182,28.18181818,695.3636364,11.33636364,0.45,0.043,0.317727273,6.718181818,12.98181818,9.809090909,13.80909091,0.981818182,2.727272727,16.18181818,19.00909091,,1.609090909,0.454545455,2.063636364,0.045181818,,-3.736363636,-2.081818182,-5.818181818,0.527272727,-0.023,0.068181818,16.24545455,-1.116363636,19827.72727,82,0.187,0.511272727,338834.3636,0.509,-2.63,-0.364545455,-0.138181818,-1.293636364,-1.655454545,-5.943636364,0.175454545,0.292727273,-0.465454545,-0.174545455,-6.1,4.872727273,0.227272727,0.572727273,-0.609090909,0.118181818,-1.781818182,-0.327272727,-0.845454545,-3.481818182,0.318181818,-0.663636364,1,-0.354545455,-0.445454545,-3.845454545,3.272727273,0.327272727,0.627272727,-2.272727273,3.563636364,-0.081818182,-0.036363636,-1.563636364,0.181818182,15.46363636,13.06363636,-6.1,0.227272727,0.572727273,0.209090909,-3.845454545,0.327272727,0.627272727,0.481818182,-2.272727273,-0.081818182,-0.036363636,-0.236363636,-2.936363636,-3.036363636,0.178181818,0.590909091,0.709090909,1.563636364,1.654545455,-0.1,1.918181818,3.454545455,3.545454545,29.36818182,4.727272727,80.36363636,228.6363636,3.363636364,29.45454545
LAC,2005,1,37.15384615,0,1084.384615,506.6153846,34.76923077,133.0769231,167.8461538,102.5384615,30.15384615,25,61.61538462,89.46153846,407.1538462,185.5384615,140.3076923,113.8461538,65.53846154,21.69230769,6.076923077,0,169.3076923,79.07692308,6.769230769,22.30769231,29.07692308,14,3.230769231,3.461538462,10.07692308,13.38461538,62.38461538,29.15384615,20.69230769,17.30769231,10,3.461538462,,,0,0,78.23076923,210.3076923,30.69230769,41.23076923,1026.923077,10.61538462,0.505384615,0.301307692,0.321307692,3.953846154,12.74615385,8.438461538,13.59230769,1.123076923,1.130769231,14.71538462,19.53076923,,1.623076923,0.807692308,2.423076923,0.052538462,,-1.361538462,-1.376923077,-2.746153846,0.623076923,0.016769231,0.035769231,16.64615385,0.492307692,19870.38462,82,0.196,0.535384615,342454.3077,0.534230769,-1.122307692,-0.860769231,-0.009230769,-0.492307692,-0.934615385,-3.41,0.257923077,0.073846154,-1.163076923,0.35,-3.061538462,3.153846154,0.1,0.623076923,-0.576923077,0.269230769,-0.738461538,-0.169230769,-0.484615385,-1.7,0.284615385,1.023076923,0.538461538,0.146153846,-0.515384615,-1.553846154,2.123076923,0.330769231,0.761538462,-1.507692308,2.330769231,-0.223076923,-0.130769231,-0.061538462,0.246153846,20.69230769,18.65384615,-3.061538462,0.1,0.623076923,0.653846154,-1.553846154,0.330769231,0.761538462,1.038461538,-1.507692308,-0.223076923,-0.130769231,-0.369230769,-1.530769231,-1.646153846,0.313076923,0.838461538,0.946153846,1.684615385,2.084615385,-0.384615385,2.515384615,2.7,2.769230769,31.18076923,7.384615385,78.38461538,213.8461538,2.769230769,31.15384615
LAL,2000,1,56.33333333,0,1510.666667,835.1666667,88.83333333,217.1666667,306,149,48,53,101.1666667,146.5,637.1666667,308.6666667,292.1666667,190.1666667,87.16666667,27.66666667,14.33333333,0,414.3333333,218.3333333,26.5,60.5,87,39.66666667,14.5,11.33333333,24.83333333,36.5,164.8333333,80.66666667,69,45.5,27.33333333,11.5,,,0,0,78.16666667,219.1666667,24.33333333,59.33333333,1611,16.46666667,0.523833333,0.2095,0.322833333,6.1,13.4,9.8,15.31666667,1.716666667,1.866666667,12.96666667,20.76666667,,3.45,3.083333333,6.5,0.154166667,,0.783333333,0.95,1.716666667,2.666666667,0.071666667,0.082666667,18.2,8.92,19805,82,0.167,0.525,345744,0.522,0.478333333,0.213333333,0.065,0.488333333,-0.41,0.77,0.406666667,1.561666667,6.06,0.93,1.716666667,2.516666667,1.933333333,2.766666667,0.25,0.316666667,0.666666667,0,-0.233333333,1.033333333,1.133333333,2.9,4.5,-0.2,6.1,0.8,1.716666667,1.033333333,1.75,0.9,1.866666667,0.883333333,1,-0.116666667,0.4,24.8,22.66666667,1.716666667,1.933333333,2.766666667,2.95,0.8,1.033333333,1.75,1.933333333,0.9,0.883333333,1,1.016666667,0.533333333,1.266666667,0.471666667,2.45,3.016666667,7.45,4.716666667,2.733333333,8.1,2.7,2.666666667,24.90833333,3.5,78.16666667,223.3333333,2.666666667,25.33333333
LAL,2001,1,75.85714286,0,2089.857143,955.8571429,102.4285714,281.2857143,383.7142857,193.5714286,66.71428571,59.85714286,102.5714286,176.5714286,761.4285714,358.1428571,264.2857143,182.7142857,153,56.85714286,18.85714286,0,522.8571429,229.8571429,28.42857143,74.28571429,102.7142857,39.85714286,14.85714286,14,27.85714286,50.57142857,188.5714286,83.85714286,68.42857143,49,38,13.14285714,,,0,0,78.85714286,221.4285714,26.14285714,63.28571429,1651.571429,16.12857143,0.509571429,0.248857143,0.354857143,5.7,14.41428571,10.14285714,14.14285714,1.742857143,1.957142857,12.57142857,21.61428571,,3.6,1.657142857,5.257142857,0.116714286,,0.828571429,-0.314285714,0.514285714,1.785714286,0.069142857,0.047571429,19.01428571,4.614285714,19876.42857,82,0.17,0.536857143,344700.2857,0.536142857,0,0.261428571,-0.001428571,0.06,-0.235714286,0.087142857,0.415428571,0.917142857,3.747142857,0.357142857,0.442857143,2.3,1.014285714,1.842857143,0.028571429,0.285714286,0.185714286,0.014285714,-0.128571429,0.342857143,0.885714286,5.214285714,3.942857143,0.442857143,-0.614285714,0.814285714,1.528571429,1.057142857,1.771428571,-0.371428571,1.7,-0.057142857,0.085714286,1.171428571,0.4,26.61428571,24.61428571,0.442857143,1.014285714,1.842857143,2.242857143,0.814285714,1.057142857,1.771428571,2.2,-0.371428571,-0.057142857,0.085714286,0.071428571,0.342857143,0.485714286,0.48,1.928571429,2.171428571,4.971428571,4.785714286,0.185714286,5.885714286,2.857142857,2.857142857,26.68857143,5.142857143,78.85714286,225,2.714285714,27
LAL,2002,1,68.57142857,0,2022.714286,933.7142857,113.8571429,277,390.8571429,198,69.85714286,56.85714286,117.8571429,176.2857143,741.7142857,343.4285714,273.1428571,201.5714286,126.2857143,45.28571429,9.714285714,0,310.8571429,145.8571429,17.42857143,42.14285714,59.57142857,27.28571429,9.428571429,7.714285714,18.14285714,26.42857143,117.4285714,54,39.42857143,28.42857143,25.28571429,9.428571429,,,0,0,79.57142857,229.2857143,27,69.85714286,1926.571429,17.44285714,0.540571429,0.270142857,0.302,5.757142857,14.9,10.35714286,13.4,1.542857143,2.142857143,10.71428571,20.74285714,,4.214285714,2.714285714,6.942857143,0.156285714,,1.514285714,0.514285714,2.042857143,2.414285714,0.091428571,0.065,18.55714286,6.562857143,19776.42857,82,0.181,0.529285714,347825.1429,0.526428571,-0.028571429,0.094285714,0.068571429,1.467142857,-0.171428571,1.36,0.487,1.068571429,3.987142857,0.78,2.128571429,2.228571429,1.514285714,2.485714286,-0.042857143,0.357142857,1.4,-0.085714286,-0.1,1.528571429,0.971428571,3.842857143,4.157142857,0.057142857,2.714285714,1.614285714,1.485714286,1.071428571,1.9,0.542857143,1.642857143,0.428571429,0.6,1.057142857,0.471428571,26.61428571,25.21428571,2.128571429,1.514285714,2.485714286,2.742857143,1.614285714,1.071428571,1.9,2.142857143,0.542857143,0.428571429,0.6,0.6,0.728571429,1.471428571,0.575714286,2.471428571,2.942857143,6.714285714,5.114285714,1.6,7.885714286,3.1,3.142857143,27.59428571,6.285714286,79.57142857,232.8571429,3,28
LAL,2003,1,68.125,0,1911.125,860.125,80.25,225.75,306,225.625,69.5,35.75,110.5,144.75,697.625,321.75,253.375,173.75,128.5,42.875,17.25,0,553.625,205.125,21.125,59.625,80.75,58.75,16.875,10.5,25.25,45.375,173.75,76.375,66.375,40.25,40.625,12.125,,,0,0,77.625,209.375,28.75,60.75,1914.5,17.1625,0.5115,0.21275,0.264,4.375,12.45,8.3875,21.1,2.025,1.2125,12.2875,21.75,,4.1375,1.7,5.8375,0.11925,,1.6625,-0.6,1.05,2.125,0.08025,0.039,19.1625,1.57,19905,82,0.182,0.526,345958.5,0.52425,1.005,0.21625,0.13,0.0525,0.2625,1.535,0.481,1.4425,3.82875,-0.38625,1.1625,2.275,1.25,2.2125,0.225,0.3375,0.9375,0.1125,0.1375,1.7625,1.4,3,3.9125,-0.05,-1.45,1.7125,1.5125,1.375,2.175,-0.55,1.675,-0.1125,0.025,2.25,0.475,30.75,28.65,1.1625,1.25,2.2125,2.7375,1.7125,1.375,2.175,2.8875,-0.55,-0.1125,0.025,-0.125,0.7375,1.025,0.5125,2.225,2.475,5.9375,5.8875,0.0625,6.7,2.15,2.125,29.21125,7.25,77.5,213.125,2.125,29.5
LAL,2004,1,67.11111111,0,1980.777778,827.1111111,100.6666667,249.4444444,350.1111111,173.8888889,41.88888889,43,117.4444444,177,646.7777778,291.6666667,228.6666667,172.4444444,193,71.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,79,217.5555556,26.22222222,53.88888889,1439,14.21111111,0.507888889,0.239,0.298666667,6.688888889,15.54444444,11.11111111,13.41111111,1.644444444,1.644444444,14.03333333,19.43333333,,1.866666667,1.833333333,3.666666667,0.103666667,,-0.555555556,-0.288888889,-0.844444444,1.011111111,0.047222222,0.056444444,16.73333333,0.492222222,19774.44444,82,0.187,0.518777778,339615.4444,0.518666667,-0.844444444,-0.107777778,0.007777778,0.33,-0.424444444,-1.045555556,0.363555556,0.211111111,0.237777778,0.071111111,-0.977777778,2.411111111,0.288888889,1.011111111,-0.166666667,0.266666667,-0.077777778,-0.022222222,-0.222222222,-0.244444444,0.288888889,-0.288888889,1.511111111,-0.366666667,0.822222222,-0.622222222,1.6,0.133333333,0.744444444,-0.344444444,1.777777778,0.133333333,0.266666667,-0.266666667,0.366666667,25.01111111,23.05555556,-0.977777778,0.288888889,1.011111111,1.044444444,-0.622222222,0.133333333,0.744444444,0.988888889,-0.344444444,0.133333333,0.266666667,0.066666667,-0.611111111,-0.744444444,0.348888889,1.1,1.144444444,2.722222222,2.055555556,0.688888889,3.077777778,3.133333333,3,26.78222222,4.666666667,79,218,3.111111111,27.11111111
LAL,2005,1.285714286,47.14285714,0,1412.285714,731.5714286,67.71428571,197.1428571,264.8571429,135.8571429,44.71428571,28.71428571,87.42857143,125.5714286,579.4285714,263.4285714,203,159.2857143,131,45.42857143,4,0,114.1428571,53.42857143,3.571428571,16.85714286,20.42857143,11.14285714,2.428571429,2,8.571428571,9.857142857,41.42857143,19.71428571,14,9.857142857,12.57142857,4.142857143,,,0,0,79.57142857,222,29,50.28571429,1470,13.9,0.536857143,0.350857143,0.265714286,4.742857143,15.9,10.4,14.28571429,1.228571429,1.4,14.6,18.54285714,,2.1,1.028571429,3.114285714,0.087857143,,0.242857143,-0.142857143,0.1,1.114285714,0.052857143,0.035,15.88571429,0.085714286,19801.42857,82,0.196,0.539142857,342930.8571,0.537428571,0.118571429,-0.585714286,0.075714286,0.551428571,0.038571429,0.121428571,0.371285714,0.477142857,0.395714286,-0.058571429,0.071428571,2.357142857,0.357142857,1.114285714,-0.214285714,0.342857143,0.242857143,-0.142857143,0.014285714,0.242857143,0.4,2.042857143,3.042857143,-0.1,-1.985714286,0.142857143,1.571428571,0.328571429,0.985714286,-0.071428571,1.742857143,0.014285714,0.142857143,0.214285714,0.385714286,29.27142857,26.55714286,0.071428571,0.357142857,1.114285714,1.642857143,0.142857143,0.328571429,0.985714286,1.471428571,-0.071428571,0.014285714,0.142857143,0.157142857,0.085714286,0.1,0.477142857,1.485714286,1.5,3.028571429,2.642857143,0.371428571,4.014285714,3,3.142857143,29.37142857,8,79.57142857,222,2.857142857,29.42857143
MEM,2001,1,53.5,0,1447.5,554.25,43.5,161,204.5,291.75,74.75,11,127,124.5,534.75,220.25,113.5,81,112,32.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,74,188.75,25,50.25,1433.75,11.975,0.41575,0.12025,0.23625,3.475,11.625,7.6,26.75,2.55,0.9,19.15,16.875,,0.6,1.525,2.15,0.0465,,-2.325,-0.325,-2.65,0.275,-0.00175,0.04825,13.85,-2.6425,19842.5,82,0.17,0.5095,337716,0.5115,1.185,0.715,0.0325,-4.3175,-0.4725,-2.8925,0.36075,-0.5475,-3.89,0.145,-2.75,2.7,-0.475,0.275,0.175,0.175,-2.55,0.325,-0.25,-2.1,-0.25,-2.25,-1.55,-0.225,-0.35,-2.325,1.775,-0.35,0.275,-0.425,2,-0.1,0.025,-1.875,0.35,25.55,22.7,-2.75,-0.475,0.275,-0.025,-2.325,-0.35,0.275,-0.05,-0.425,-0.1,0.025,-2.08E-17,-1.15,-1.725,0.3125,0.45,0.3,0.7,0.675,0.025,0.8,1.85,2,25.235,3,74,190.25,1.75,25
MEM,2002,1.2,56.6,0,1523.4,572.8,48,165.6,213.6,217.4,51.8,18,90.8,112,511,221.2,104.8,77,138.4,53.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,76.8,198.2,25.8,60.4,1910.8,15.22,0.5114,0.2368,0.2114,3.7,12.94,8.34,23.68,2.02,0.74,13.84,21.12,,1.76,1.24,3.02,0.0706,,0.14,-1.28,-1.1,0.76,0.0344,0.0362,18.14,-4.978,19805,82,0.181,0.5118,338490.6,0.511,0.542,-0.054,0.21,-1.096,0.298,-0.308,0.482,0.134,-1.99,-0.798,-1.1,2.18,-0.22,0.74,-0.1,0.38,0.42,0.16,0.16,1.02,0.78,-3.28,-0.02,-0.8,-1.7,0.24,1.46,0.5,1.32,-1.34,1.62,-0.66,-0.54,1.6,0.48,30.94,29,-1.1,-0.22,0.74,0.76,0.24,0.5,1.32,1.42,-1.34,-0.66,-0.54,-0.7,-0.14,-0.6,0.42,0.98,0.9,2.08,3.5,-1.44,2.4,2.28,2.4,26.298,4,76.8,200.2,2.4,26.2
MEM,2003,1.111111111,65.33333333,0,1732.111111,697.5555556,69,196.4444444,265.4444444,165.3333333,75.33333333,28.77777778,96.11111111,161,573.8888889,256.6666667,162.3333333,124.6666667,165.2222222,59.55555556,3.555555556,0,93.44444444,30.44444444,2.777777778,9.444444444,12.22222222,4.888888889,4.444444444,1,5.111111111,8.444444444,28.33333333,10.88888889,8.777777778,6.666666667,6.666666667,2,,,0,0,78.77777778,209.1111111,26.44444444,57.22222222,1692.222222,14.7,0.533,0.250333333,0.273222222,4.266666667,14.4,9.355555556,15.66666667,1.655555556,0.988888889,13.76666667,19.68888889,,1.788888889,1.344444444,3.133333333,0.091222222,,0.422222222,-0.433333333,-0.044444444,0.888888889,0.053444444,0.037777778,17,-1.482222222,19871.66667,82,0.182,0.518444444,339880.4444,0.518888889,-0.112222222,-0.368888889,0.102222222,0.31,0.092222222,-0.075555556,0.425555556,-0.064444444,-2.033333333,0.052222222,-0.022222222,2.277777778,-0.011111111,0.866666667,-0.288888889,0.355555556,0.411111111,-0.011111111,0.044444444,0.544444444,0.166666667,-0.577777778,-0.011111111,-0.111111111,-0.888888889,0.388888889,1.5,0.144444444,0.9,-0.444444444,1.677777778,-0.166666667,-0.022222222,0.844444444,0.433333333,29.65555556,27.26666667,-0.022222222,-0.011111111,0.866666667,1.155555556,0.388888889,0.144444444,0.9,1.3,-0.444444444,-0.166666667,-0.022222222,-0.111111111,-0.011111111,-0.044444444,0.498888889,1.077777778,1.122222222,2.322222222,2.377777778,-0.077777778,2.977777778,2.711111111,3,26.93888889,4.555555556,79,210.6666667,2.666666667,26.88888889
MEM,2004,1,69.16666667,0,1812.833333,726.5,62.5,222.8333333,285.3333333,159,67.5,29,101,167.1666667,613.8333333,274,156,116.1666667,173.6666667,62.33333333,3.333333333,0,76.5,36,1.333333333,8.666666667,10,8.5,2.166666667,1.166666667,3.666666667,6.666666667,26.83333333,13.5,5.5,4.833333333,8.833333333,4.166666667,,,0,0,78.16666667,210.1666667,26.66666667,59.33333333,1647,14.9,0.508166667,0.230333333,0.235,4.716666667,12.6,8.633333333,17.43333333,2.283333333,0.983333333,13.3,21.63333333,,2.2,1.65,3.9,0.088833333,,0.333333333,-0.416666667,-0.066666667,1.116666667,0.041333333,0.0475,18.7,2.515,19896.66667,82,0.187,0.520833333,342275.8333,0.52,-0.013333333,0.343333333,0.071666667,-0.916666667,-0.113333333,-0.705,0.414,0.021666667,0.61,0.481666667,-0.2,2.283333333,0.25,1.1,-0.05,0.316666667,-0.183333333,0.216666667,-0.066666667,0.2,0.45,1.666666667,1.583333333,0.05,0.8,0.266666667,1.533333333,0.466666667,1.183333333,-0.5,1.7,-0.2,-0.083333333,0.783333333,0.4,28.05,25.56666667,-0.2,0.25,1.1,1.066666667,0.266666667,0.466666667,1.183333333,1.183333333,-0.5,-0.2,-0.083333333,-0.116666667,0.2,0.066666667,0.485,1.266666667,1.3,2.983333333,3.183333333,-0.216666667,3.5,2.566666667,2.5,27.02166667,4.833333333,78.33333333,211.3333333,2.5,26.83333333
