objectid,shape_leng,shape_area,gis_id,featurecod,descriptio,capturedat,captureyea,captureact
256,30.105256874602663,56.326830025890921,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
257,37.437084061612424,96.619311460466889,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
258,256.914042907025134,3117.404249898577291,,3120,Tennis Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
259,47.190809797411170,138.928343972245727,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
260,69.806960147887736,339.947647481325021,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
261,171.044380043782382,1342.871968378673500,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
262,407.512745016460087,8307.380431989815406,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
263,35.932297174697993,76.988969001673667,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
264,101.056518801009290,534.776113058056580,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
265,61.006788331750769,224.348430969279121,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
266,145.222722754573908,793.919148459511916,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
267,61.989577982665281,100.712925004339596,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
268,159.069746436825909,641.289082483203742,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
269,404.610850665823818,11364.847546387069087,,3130,Baseball Field,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
270,61.473731906871343,148.686814029450773,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
271,233.137306108041173,3395.798362685349730,,3150,Soccer Field,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
272,103.076085481490935,513.468709548994752,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
273,147.971637826959238,662.645853049654534,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
274,268.460086111726241,4183.035532063174287,,3130,Baseball Field,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
275,89.342372383924413,472.184509404294829,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
276,75.103367706048616,323.785408033953786,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
277,38.452959811196465,84.658321004737630,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
278,113.699523380768426,842.724900020398536,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
279,37.370327046891816,90.376013507106691,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
280,107.564305784091644,649.309097589705289,,3120,Tennis Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
281,75.309673715453783,329.573020011677897,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
282,124.086649465583719,478.170134641212144,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
283,882.622429307548259,2977.096974068392228,,3160,Track,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
284,96.217700564739630,524.072535467044645,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
285,162.771091942793817,1446.006624822452750,,3150,Soccer Field,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
286,134.557257757148193,861.145316590114135,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
287,398.319822679355298,9749.238973947098202,,3140,Football Field,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
288,83.498588031606758,324.115312518846224,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
289,96.753181197045194,532.490788971840288,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
290,103.126153624830394,504.449637956228344,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
291,106.164919696537879,71.090278995587539,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
292,61.028815212538490,162.948690511793387,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
293,83.543850001853357,340.054732083455519,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
294,109.255310719161272,602.123998478426302,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
295,62.271915854896406,226.170490454846373,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
296,190.765177421767248,908.886583398183575,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
297,48.451953873552995,142.697842533116500,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
298,140.046058016335820,1253.928410004250736,,3120,Tennis Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
299,91.493449280264798,429.385787561235531,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
300,124.531688965193723,970.802563457056976,,3130,Baseball Field,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
301,41.625366785224706,107.113831024367613,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
302,103.156319508381685,569.432567453757770,,3120,Tennis Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
303,654.054930300806745,6390.792029205413201,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
304,852.079649568767991,3463.258583202277805,,3160,Track,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
305,52.453223106853414,168.522302992019178,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
306,601.444435310729887,9036.371854307570175,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
307,241.018778480391120,3265.817385964052846,,3130,Baseball Field,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
308,120.577855678489556,92.887727545506351,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
309,261.831057507099104,3736.749218718774046,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
310,114.114231626977897,729.267352915082256,,3120,Tennis Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
311,120.443268976090934,763.625637462620830,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
312,83.813075241901998,386.085446966359996,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
313,108.811510565232112,657.818275990941174,,3120,Tennis Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
314,35.296853554840027,72.833399987852573,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
315,66.841961182374561,98.849288090957970,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
316,172.831521186487720,795.821892935236178,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
317,149.925986520594790,1308.496959698855790,,3150,Soccer Field,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
318,120.331938893811852,912.666546008294517,,3130,Baseball Field,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
319,113.676208477008487,944.111624992948009,,3130,Baseball Field,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
320,263.934322958356688,3631.286415548803234,,3120,Tennis Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
321,859.632670491702243,2753.756933740785826,,3160,Track,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
322,198.878398437879554,1520.061933965711205,,3130,Baseball Field,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
323,331.270380221406640,6737.806907477174718,,3150,Soccer Field,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
324,398.939078259988207,9510.232184906533803,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
325,158.326409587810986,1106.628319041924897,,3150,Soccer Field,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
326,106.466800771239690,621.401822046880284,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
327,110.877490660867608,686.104284514623828,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
328,56.371637231234409,198.601676007282890,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
329,85.059245108081399,419.092924470394564,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
330,101.887502284420947,526.115632470388277,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
331,110.414979127378871,682.027513063468291,,3120,Tennis Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
332,136.953314143173486,719.568853440947123,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
333,43.370005929489679,115.681876467197441,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
334,49.108063553609313,159.519590518717592,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
335,60.496329059658748,220.516371052700350,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
336,37.990448458472038,107.797569016151272,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
337,61.148392295836103,210.615216960601686,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
338,63.668568704474708,248.473861999194781,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
339,36.720665430276398,84.259949008383813,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
340,69.346478239411098,266.633319535321789,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
341,62.382188960570460,232.257080958765243,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
342,133.284918148012139,1102.025402150797390,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
343,140.499548356387493,1260.306947973703018,,3120,Tennis Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
344,55.906186211014770,173.364732471162370,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
345,71.662425913065562,175.994229018444486,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
346,344.332055426722206,6665.474737907772578,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
347,50.571300447277437,159.505811997330682,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
348,125.535257947130987,901.352732044662162,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
349,89.673317281796358,529.229092454248303,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
350,90.679172052875316,454.525706564627001,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
351,102.831754149173449,608.837428960319130,,3120,Tennis Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
352,754.152378681040773,2577.582980123628658,,3160,Track,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
353,95.543909189028682,543.534049600880280,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
354,145.054751778210800,1219.634708576546700,,3150,Soccer Field,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
355,338.105770239811989,7313.885908017706242,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
356,35.768434664322463,75.591980489080385,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
357,106.442483072479476,601.783928519295841,,3120,Tennis Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
358,295.459137935004549,5142.594091251691680,,3150,Soccer Field,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
359,87.979273437170335,445.362583413859568,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
360,126.461995730583254,1189.638865583262714,,3130,Baseball Field,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
361,109.468710289909751,700.279457991328627,,3120,Tennis Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
362,266.026610820562667,4348.052025857292392,,3120,Tennis Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
363,26.805141366367913,43.472455015370699,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
364,195.213625218717340,1348.561166386284185,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
365,53.424021123601037,113.477816507297291,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
366,209.413751405327162,2261.177846575921649,,3120,Tennis Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
367,357.453820930172981,7843.269557523301955,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
368,43.743911799322817,78.578927008151226,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
369,170.804609928463947,1774.385516982928948,,3120,Tennis Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
370,58.512432400821780,127.418015032388865,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
371,242.581174538049197,3528.857406341106071,,3120,Tennis Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
372,32.723830295366071,79.159268539095535,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
373,65.854859149082557,207.170378082810458,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
374,53.506468583449610,156.502237542184815,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
375,168.222096685494023,1738.448559024179758,,3120,Tennis Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
376,55.584032584487602,190.972609947498285,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
377,57.455207807004115,204.453451014609414,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
378,170.562451087657678,1791.422949157873973,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
379,866.639447961189035,3325.096283987024435,,3160,Track,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
380,75.892931457011159,342.937586525060453,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
381,396.547863423571187,10461.254963054287145,,3150,Soccer Field,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
382,59.838580343316977,222.416008552557315,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
383,48.080086444129257,132.994293005879570,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
384,24.697177970599910,38.073814483844068,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
385,23.159377546812820,33.305492492174437,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
386,58.271362259488747,211.169652924521756,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
387,118.300609695889776,869.631797039997082,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
388,39.115324501741398,94.873780990994959,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
389,653.195162106932116,12312.325525652320721,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
390,75.839502371997952,346.098766635972936,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
391,72.915311931940693,332.281690057860146,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
392,160.862464733548194,1684.536448062549198,,3130,Baseball Field,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
393,94.782396076854468,488.207187525151312,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
394,274.714768772750972,4344.867679551387482,,3150,Soccer Field,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
395,85.539125655398308,433.314265034618415,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
396,109.829007129847099,744.235924971413624,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
